"Name","Type","Uri","Path","Depth","Contained"
"insights","governanceInsight","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/decisions/{id}/insights","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/decisions/{id}/insights","4","True"
"stages","accessReviewStage","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/stages","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/stages","3","True"
"decisions","accessReviewInstanceDecisionItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/stages/{id}/decisions","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/stages/{id}/decisions","4","True"
"insights","governanceInsight","/beta/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/stages/{id}/decisions/{id}/insights","/deviceManagement/managedDevices/{id}/users/{id}/pendingAccessReviewInstances/{id}/stages/{id}/decisions/{id}/insights","5","True"
"agreementAcceptances","agreementAcceptance","/beta/deviceManagement/managedDevices/{id}/users/{id}/agreementAcceptances","/deviceManagement/managedDevices/{id}/users/{id}/agreementAcceptances","2","False"
"deviceEnrollmentConfigurations","deviceEnrollmentConfiguration","/beta/deviceManagement/managedDevices/{id}/users/{id}/deviceEnrollmentConfigurations","/deviceManagement/managedDevices/{id}/users/{id}/deviceEnrollmentConfigurations","2","True"
"assignments","enrollmentConfigurationAssignment","/beta/deviceManagement/managedDevices/{id}/users/{id}/deviceEnrollmentConfigurations/{id}/assignments","/deviceManagement/managedDevices/{id}/users/{id}/deviceEnrollmentConfigurations/{id}/assignments","3","True"
"managedDevices","managedDevice","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedDevices","/deviceManagement/managedDevices/{id}/users/{id}/managedDevices","2","True"
"managedAppLogCollectionRequests","managedAppLogCollectionRequest","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedAppLogCollectionRequests","/deviceManagement/managedDevices/{id}/users/{id}/managedAppLogCollectionRequests","2","True"
"managedAppRegistrations","managedAppRegistration","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations","/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations","2","False"
"appliedPolicies","managedAppPolicy","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/appliedPolicies","/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/appliedPolicies","3","True"
"intendedPolicies","managedAppPolicy","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/intendedPolicies","/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/intendedPolicies","3","True"
"managedAppLogCollectionRequests","managedAppLogCollectionRequest","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/managedAppLogCollectionRequests","/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/managedAppLogCollectionRequests","3","True"
"operations","managedAppOperation","/beta/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/operations","/deviceManagement/managedDevices/{id}/users/{id}/managedAppRegistrations/{id}/operations","3","True"
"windowsInformationProtectionDeviceRegistrations","windowsInformationProtectionDeviceRegistration","/beta/deviceManagement/managedDevices/{id}/users/{id}/windowsInformationProtectionDeviceRegistrations","/deviceManagement/managedDevices/{id}/users/{id}/windowsInformationProtectionDeviceRegistrations","2","False"
"deviceManagementTroubleshootingEvents","deviceManagementTroubleshootingEvent","/beta/deviceManagement/managedDevices/{id}/users/{id}/deviceManagementTroubleshootingEvents","/deviceManagement/managedDevices/{id}/users/{id}/deviceManagementTroubleshootingEvents","2","True"
"mobileAppIntentAndStates","mobileAppIntentAndState","/beta/deviceManagement/managedDevices/{id}/users/{id}/mobileAppIntentAndStates","/deviceManagement/managedDevices/{id}/users/{id}/mobileAppIntentAndStates","2","True"
"mobileAppTroubleshootingEvents","mobileAppTroubleshootingEvent","/beta/deviceManagement/managedDevices/{id}/users/{id}/mobileAppTroubleshootingEvents","/deviceManagement/managedDevices/{id}/users/{id}/mobileAppTroubleshootingEvents","2","True"
"appLogCollectionRequests","appLogCollectionRequest","/beta/deviceManagement/managedDevices/{id}/users/{id}/mobileAppTroubleshootingEvents/{id}/appLogCollectionRequests","/deviceManagement/managedDevices/{id}/users/{id}/mobileAppTroubleshootingEvents/{id}/appLogCollectionRequests","3","True"
"notifications","notification","/beta/deviceManagement/managedDevices/{id}/users/{id}/notifications","/deviceManagement/managedDevices/{id}/users/{id}/notifications","2","True"
"photos","profilePhoto","/beta/deviceManagement/managedDevices/{id}/users/{id}/photos","/deviceManagement/managedDevices/{id}/users/{id}/photos","2","True"
"activities","userActivity","/beta/deviceManagement/managedDevices/{id}/users/{id}/activities","/deviceManagement/managedDevices/{id}/users/{id}/activities","2","True"
"historyItems","activityHistoryItem","/beta/deviceManagement/managedDevices/{id}/users/{id}/activities/{id}/historyItems","/deviceManagement/managedDevices/{id}/users/{id}/activities/{id}/historyItems","3","True"
"devices","device","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices","/deviceManagement/managedDevices/{id}/users/{id}/devices","2","True"
"usageRights","usageRight","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/usageRights","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/usageRights","3","True"
"deviceTemplate","deviceTemplate","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/deviceTemplate","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/deviceTemplate","3","False"
"deviceInstances","device","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/deviceTemplate/{id}/deviceInstances","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/deviceTemplate/{id}/deviceInstances","4","False"
"owners","directoryObject","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/deviceTemplate/{id}/owners","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/deviceTemplate/{id}/owners","4","False"
"memberOf","directoryObject","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/memberOf","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/memberOf","3","False"
"registeredOwners","directoryObject","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/registeredOwners","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/registeredOwners","3","False"
"registeredUsers","directoryObject","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/registeredUsers","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/registeredUsers","3","False"
"transitiveMemberOf","directoryObject","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/transitiveMemberOf","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/transitiveMemberOf","3","False"
"extensions","extension","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/extensions","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/extensions","3","True"
"commands","command","/beta/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/commands","/deviceManagement/managedDevices/{id}/users/{id}/devices/{id}/commands","3","True"
"onlineMeetings","onlineMeeting","/beta/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings","/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings","2","True"
"aiInsights","callAiInsight","/beta/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings/{id}/aiInsights","/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings/{id}/aiInsights","3","True"
"recordings","callRecording","/beta/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings/{id}/recordings","/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings/{id}/recordings","3","True"
"transcripts","callTranscript","/beta/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings/{id}/transcripts","/deviceManagement/managedDevices/{id}/users/{id}/onlineMeetings/{id}/transcripts","3","True"
"adhocCalls","adhocCall","/beta/deviceManagement/managedDevices/{id}/users/{id}/adhocCalls","/deviceManagement/managedDevices/{id}/users/{id}/adhocCalls","2","True"
"recordings","callRecording","/beta/deviceManagement/managedDevices/{id}/users/{id}/adhocCalls/{id}/recordings","/deviceManagement/managedDevices/{id}/users/{id}/adhocCalls/{id}/recordings","3","True"
"transcripts","callTranscript","/beta/deviceManagement/managedDevices/{id}/users/{id}/adhocCalls/{id}/transcripts","/deviceManagement/managedDevices/{id}/users/{id}/adhocCalls/{id}/transcripts","3","True"
"chats","chat","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats","/deviceManagement/managedDevices/{id}/users/{id}/chats","2","True"
"installedApps","teamsAppInstallation","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/installedApps","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/installedApps","3","True"
"members","conversationMember","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/members","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/members","3","True"
"messages","chatMessage","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/messages","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/messages","3","True"
"hostedContents","chatMessageHostedContent","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/messages/{id}/hostedContents","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/messages/{id}/hostedContents","4","True"
"replies","chatMessage","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/messages/{id}/replies","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/messages/{id}/replies","4","True"
"operations","teamsAsyncOperation","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/operations","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/operations","3","True"
"permissionGrants","resourceSpecificPermissionGrant","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/permissionGrants","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/permissionGrants","3","True"
"pinnedMessages","pinnedChatMessageInfo","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/pinnedMessages","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/pinnedMessages","3","True"
"tabs","teamsTab","/beta/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/tabs","/deviceManagement/managedDevices/{id}/users/{id}/chats/{id}/tabs","3","True"
"joinedTeams","team","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams","2","False"
"allChannels","channel","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels","3","False"
"allMembers","conversationMember","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/allMembers","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/allMembers","4","True"
"enabledApps","teamsApp","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/enabledApps","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/enabledApps","4","False"
"appDefinitions","teamsAppDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/enabledApps/{id}/appDefinitions","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/enabledApps/{id}/appDefinitions","5","True"
"dashboardCards","teamsAppDashboardCardDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/enabledApps/{id}/appDefinitions/{id}/dashboardCards","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/enabledApps/{id}/appDefinitions/{id}/dashboardCards","6","True"
"members","conversationMember","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/members","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/members","4","True"
"messages","chatMessage","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/messages","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/messages","4","True"
"hostedContents","chatMessageHostedContent","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/messages/{id}/hostedContents","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/messages/{id}/hostedContents","5","True"
"replies","chatMessage","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/messages/{id}/replies","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/messages/{id}/replies","5","True"
"sharedWithTeams","sharedWithChannelTeamInfo","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/sharedWithTeams","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/sharedWithTeams","4","True"
"allowedMembers","conversationMember","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/sharedWithTeams/{id}/allowedMembers","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/sharedWithTeams/{id}/allowedMembers","5","False"
"tabs","teamsTab","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/tabs","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/allChannels/{id}/tabs","4","True"
"channels","channel","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels","3","True"
"allMembers","conversationMember","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels/{id}/allMembers","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels/{id}/allMembers","4","True"
"enabledApps","teamsApp","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels/{id}/enabledApps","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels/{id}/enabledApps","4","False"
"appDefinitions","teamsAppDefinition","/beta/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels/{id}/enabledApps/{id}/appDefinitions","/deviceManagement/managedDevices/{id}/users/{id}/joinedTeams/{id}/channels/{id}/enabledApps/{id}/appDefinitions","5","True"
